11584	Yariisey!	Hey, little one! (f.)
11585	Yariisow!	Hey, little one! (m.)
11586	yariis	a little one (f.)
11587	Caliyare	little Ali
11588	Caliyarow!	Hey, little Ali!
11589	Faadumo yarey!	Hey, little Faduma!
11590	Faadumo yar	little Faduma
11592	Maanta waxaan ka hadlaynaa ...	Today we are going to talk about ...
11594	Shimbiryahey!	Hey, (little) bird!
11595	Nimow!	Hey, man!
11596	Ninkow!	Hey, man!
11598	Farasyahey!	Hey, (little) horse!
11599	Farasey!	Hey, (little) horse!
11600	Gabdhayahey!	Hey, girls!
11603	Muuse!	Hey, Muse!
11604	Waryaahee Warsame!	Hey, Warsame!
11605	Naa Faadumo!	Hey, Fadumo!
11606	Mudane madaxweyne!	Hey, Mr. president!
11607	Mudane wasiir!	Hey, Mr. minister!
11608	Marwo wasiir!	Madame minister!
11609	Marwo xildhibaan!	Mrs. deputy!
11610	Marwo xildhibaanad!	Mrs. deputy!
11611	marwo	madam
11612	xildhibaan	parliamentarist
11615	Way ordi kareen.	They could (have) run.
11620	Iskuulka ayay u ordayaan.	They are running to school.
11622	Iskuulka uma ordayaan.	They are not running to school.
11623	Ma u ordayaan iskuulka?	Are they running to school?
11624	Ma u ordayaan iskuulka.	They are not running to school.
11625	Ma u ordeen iskuulka.	They didn't run to school./Did they run to school?
11626	Uma ordayaan iskuulka.	They are not running there.
11627	Iskuulka ma u ordayaan.	They are not running to school.
11628	Iyaga ma u ordayaan iskūulka.	They are not running to school.
11629	Waxay sameynayaan.	They are doing it.
11630	Wax ayey sameynayaan.	They are doing something.
11631	Wax bay sameynayaan.	They are doing something.
11632	Wax ma sameynayaan.	They are not doing anything.
11633	Wax ba ma sameynayaan.	
11634	Waxna ma sameynayaan.	They are not doing anything.
11635	waxna	nothing
11636	waxba	nothing at all
11637	ordayeen	were running
11638	Guriga ayay u ordeen.	They ran home.
11639	Waxay u ordeen guriga.	They ran home.
11640	Waxay u ordayeen guriga.	They were running home.
11641	u ordayeen	were running there
11643	Ma aysan u ordin guriga.	They didn't run home.
11644	Guriga maysan u ordin.	They didn't run home.
11645	Guriga ma aysan u ordin.	They didn't run home.
11646	Maysan ordin.	They didn't run.
11647	Maysan u ordin.	They didn't run there.
11648	Guriga maysan u ordaynin.	They were not running home.
11649	Maysan u ordaynin guriga.	They were not running home.
11650	Ma aysan u ordaynin guriga.	They were not running home.
11651	Day sida ay samaynayso.	Look how she does (it).
11652	Bal day!	Look then!
11653	Xagga day!	Look here.
11654	Fiiri sida ay u samaynayso.	Look how she does (it).
11655	Wiilka jiifa waa xanuunsan yahay.	The boy who is lying down is sick.
11656	Wiilka jiifaa wuu xanuunsan yahay.	The boy who is lying down is sick.
11657	Wiilka jiifaa wuu jirran yahay.	The boy who is lying down is sick.
11658	Axmed ayaa qoray qoraalkan.	Ahmed has written this text.
11659	m	
11660	Akhri qoraalka uu Axmed qoray.	Read the text that Ahmed has written.
11661	Axmed waxa uu qoray qoraalkan.	Ahmed has written this text.
11662	Wiilka ordaya waa walaalkay.	The boy who is running is my brother.
11663	wiilka ordaya	the running boy
11664	ordaya	running
11665	Fiiri qalabka ay dadka isticmaalayaan.	Look at the tools that people are using.
11666	Fiiri qalabka ay dadka adeegsanayaan.	Look at the tools that people are using.
11667	Fiiri dadka isticmaalaya qalabka.	Look at the people who are using the tools.
11668	Halkani waa qol la seexdo.	Here is a room where you sleep.
11669	Qolkan waa la jiiftaa.	You sleep in this room.
11670	Qolka la hurdo waa weyn yahay.	The room where you sleep is big.
11671	Qolka la seexdo waa weyn yahay.	The room where you sleep is big.
11672	qolka la hurdo	the room where people are sleeping
11673	Ilmaha waa hurdaan.	The children are sleeping.
11674	Midabee xayawaanka ka muuqda buugga.	Color the animals shown in the book.
11675	jiko	kitchen
11676	Jikadu waa meel cuntada lagu kariyo.	The kitchen is a place where one prepares food.
11677	Qolka jiifka waa meel la seexdo.	The bedroom is a place where you sleep.
11678	Qolka jiifka waa meel la hurdo.	The bedroom is a place where you sleep.
11679	Qolka jiifka waa meel aan annaga seexanno.	The bedroom is a place where we sleep.
11680	Ma aragtay dadka guriga soo dhisay?	Have you seen the people who have built the house?
11681	Ma aragtay dadka soo dhisay guriga?	Have you seen the people who have built the house?
11682	Guriga dadka soo dhisay ma aragtay?	Have you seen the people who have built the house?
11683	Dadka guriga soo dhisay ma aragtay?	Have you seen the people who have built the house?
11684	Waxa uu u safray Muqdisho.	He has travelled to Mogadishu.
11685	Isaga waxa uu u safray Muqdisho.	He has travelled to Mogadishu.
11686	Muqdisho ayuu u safray.	He has travelled to Mogadishu.
11687	Muqdisho ayuu u safray isaga.	He has travelled to Mogadishu.
11688	Muqdishuu u safray.	He has travelled to Mogadishu.
11689	Muqdishay u safartay.	She has travelled to Mogadishu.
11690	Markay u safartay.	She has travelled to Marka.
11691	Markuu u safray.	He has travelled to Marka.
11692	Waxaan ka imid Kismaayo.	I have come from Kismayo.
11693	Kismaayo ayaan ka imid.	I have come from Kismayo.
11694	Kismaayaan ka imid.	I have come from Kismayo.
11696	Warsame ayaan la kulmay.	I met Warsame.
11697	Warsamaan la kulmay.	I met Warsame.
11698	Waxaan la kulmay Warsame.	I met Warsame.
11699	Maryanaan la kulmay.	I met Maryan.
11701	Waxaan la kulmay Maryan.	I met Maryan.
11702	Waxa aan la kulmay Maryan.	I met Maryan.
11703	Maryan ayaan la kulmay.	I met Maryan.
11704	Macallinka ayaan la kulmay.	I met the teacher.
11705	Macallinkaan la kulmay.	I met the teacher.
11706	Waxaan la kulmay macallinka.	I met the teacher.
11707	Macallinkuu la kulmay.	He met the teacher.
11708	Macallinka ayuu la kulmay.	He met the teacher.
11709	Wuxuu la kulmay macallinka.	He met the teacher.
11710	Waxa uu la kulmay macallinka.	He met the teacher.
11711	macallinkeeda fiican ee cusub	her new, good teacher
11712	macallinkeeda fiican oo cusub	her new, good teacher is ...
11714	Muuse gurigiisa	Musa's house
11715	Faadumo gurigeed	Faduma's house
11716	Faadumo gurigeeda	Faduma's house
11717	Faadumo gurigeed ayaan joognaa.	We are staying at Fadumo's house.
11718	Faadumo hooyadeed	Faduma's mother
11719	Faadumo hooyadeeda	Faduma's mother
11720	wiil keliya	a single boy
11722	hal gabar	one girl
11723	Xayawaanka biyaha ku jira.	The animal(s) (sitting) in the water.
11724	U fiirso sawirka oo u sheeg macallinkaaga waxa aad ku aragtid.	Look at the picture and say to your teacher what you see in it.
11725	Dabadeed adigu kor u akhri sheekadan.	Then you read this story aloud.
11726	Maalin maalmaha ka mid ah ayaa bisadi gurigeedii ka tagtay.	One day a cat left her house.
11727	Waxa ay tagtay meel ay biyo ku jiraan.	She went to a place where there was water.
11728	Biyihii ayaa ay eegtay oo ay ku aragtay hooskeedii.	She looked at the water and saw her reflection in it.
11729	Bisaddii waxa ay u tagtay digaagad.	The cat went to a hen.
11730	Waxaana ay ku tiri:	And she said to her:
11731	Digaagadey!	Hey, hen!
11732	Bal soo orod!	Just run along.
11733	Bisad ayaa ka muuqata biyahan.	There is a cat showing in this water.
11734	Waa in aad arrintaan i fahamsiisaa.	You have to explain this matter to me.
11735	Digaagaddii waxa ay soo qaadatay baaldi.	The hen picked up a bucket.
11736	Dabadeed waxa ay ku ordeen biyihii.	Then they ran to the water.
11737	Digaagaddii iyaduna waxa ay iska dhex aragtay biyihii.	The hen, she also saw herself in the middle of the water.
11738	Digaagaddii waxa ay tiri:	The hen said:
11739	Kuma arko halkan bisad.	I don't see a cat here.
11740	Laakiin waxa aan ku arkaa biyaha dhxdooda digaagad.	But I (do) see in the middle of the water a hen.
11741	Adigu waa in aad i caawisaa.	You must help me.
11742	Bal orod oo inoogu yeer daanyeerka!	Just run and tell the monkey about us.
11743	Isagu waxa uu leeyahay gacmo dhaadheer.	He has long arms.
11744	Waxa uu awoodaa in uu digaagadda dibadda inoogu soo saaro.	He is capable (enough) that he pulls out the hen for us.
11745	Bisaddii waxa ay aadday daanyeerkii oo ku tiri:	The cat went to the monkey and said to (him):
11746	Daanyeerow!	Hey, monkey!
11747	Dhaqso u kaalay.	Come quickly!
11748	Digaagad ayaa biyaha ku dhex jirta ee waa in aad noo soo gurmataa.	A hen is sitting inside the water so you must help us out.
11749	Daanyeerkii iyo bisaddii waxa ay yimaadeen biyihii dushooda.	The monkey and the cat, they arrived at the surface of the water.
11750	Daanyeerkii waa uu qoslay.	The monkey laughed.
11751	Daanyeerkii waxa uu u yeeray bisaddii iyo digaagaddii waxaana u tusay in cid waliba ay iska arki karto biyaha haddii uu hoos u fiiriyo.	The monkey said to the cat and the hen and he showed to them that anyone can see himself in the water if he looks down into it.
11752	Maxaa ay arkeen?	What did they see?
11753	Qof waliba markii uu hoos u eegay biyihii waxa uu arkay hummaaggiisa.	Everyone when he looked down into the water he saw his mirror-image.
11754	baahidda nabadda	the need of peace
11755	Waxa aynu u baahan nahay nabad.	We (are in) need (of) peace.
11756	Kulligeen waxaa aynu u baahan nahay nabad.	All of us need tranquility.
11757	Waalidkeennu waxa uu inagu caawiyaa in aynu nabad dareenno.	Our parents help us so that we can feel peace.
11758	Guryaheennu waxa ay inagu caawiyaan in aynu nabad dareenno.	Our houses help us to feel peace.
11759	Innagu waxa aynu ku caawin karnaa dadka kale in ay nabad dareemaan.	We can help other people to find peace.
11760	Adiga yaa ku ilaaliya?	Who looks after you?
11761	Adigu ma ilaalisaa walaalahaaga kaa yaryar?	Do you look after your siblings who are smaller than you?
11762	Sheeg waxyaabaha aad ka baqatid.	Say the things you are afraid of.
11763	nadaafadda jirka	the hygiene of the body
11764	Waxa aad ku soo baratay fasalkii koowaad magacyada kala duwan ee qaybaha jirkeenna.	You learnt in first grade the different names of the parts of our body.
11765	Fasalkan labaadna waxa aad ku baran doontaa sida jirka loo nadiifiyo.	And in this second grade you will learn about how one keeps the body clean.
11766	Nadaafaddu waxa ay muhiim u tahay caafimaadka jirka.	Hygiene is important for the body's health.
11767	Nadaafaddu macnaheedu waxa ay tahay ka-ilaalinta wasakhda jirka.	The meaning of hygiene is protection of the body from filth.
11768	Jeerimisku waxa uu ku nool yahay wasakhda.	Germs live in filth.
11769	Jeermisku waxa uu keenaa cudurro.	Germs bring diseases.
11770	Waa in aynu si habboon u nadiifinna jirkeenna.	We have to clean our body in a suitable way.
11771	Sidee baad jirkaaga u nadiifisaa?	How do you clean your body?
11772	Maxaa aad isticmaashaa marka aad jirkaaga dhaqaysid?	What do you use when you wash your body?
11773	Maxaa aad ku qallajisaa jirkaaga?	What do you dry your body with?
11774	Dhaq jirkaaga maalin walba.	Wash your body every day.
11775	Isticmaal biyo iyo saabuun!	Use water and soap.
11776	Isku qallaji shukumaan nadiif ah ama qorraxda.	Dry yourself with a clean towel or in the sun.
11777	Marka jirkaagu yahay nadiif waxa aad dareentaa caafimaad iyo farxad.	When your body is clean you feel health and happiness.
11778	nadiifinta qaybaha jirka	cleaning of the parts of the body
11779	nadiifinta timaha	cleaning of the hair
11780	Ilaali nadaafadda timahaaga.	Look after the hygiene of your hair.
11781	Ku dhaq biyo iyo saabuun maalin walba.	Wash it with water and soap every day.
11782	Shanlee timahaaga maalin walba.	Comb your hair every day.
11784	Biyaha wuu karkarayaa.	The water is boiling.
11785	Keen biyaha karkaraya!	Bring the water that is boiling.
11786	Soo qabo biyaha karkaraya!	Bring the water that is boiling.
11787	Iyadu waxay soo qabanaysaa biyaha karkaraya.	She is bringing the water that is boiling.
11788	Iyadu waxay keenaysaa biyaha karkaraya.	She is bringing the water that is boiling.
11789	Ilmaha guriga ayay galayaan.	The children enter the house.
11790	Ilmaha ayaa galaya guriga.	The child goes into the house.
11791	Waxaan arkayaa ilmaha guriga galaya.	I see the children who are going into the house.
11792	Sahro way shaqaynaysaa.	Sahra is working.
11793	Sahro way shaqaysaa.	Shara works.
11794	Sahro waxay ka shaqaysaa bangi.	Sahra works in a bank.
11795	Ilmuhu waxay u socdeen iskuulka.	The children walked to school.
11796	Ilmaha guriga galay waxay ka yimaadeen iskuulka.	The children who entered the house have come from school.
11797	Ilmuhu waxay ka imaadeen iskuulka.	The children have come from school.
11798	Ilmaha guriga galay waxay ka imaadeen iskuulka.	The children who entered the house have come from school.
11799	Ilmuhu waxay cabbayaan caano.	The children are drinking milk.
11800	Ilmaha caanaha cabbaya waxay ka yimaadeen Garoowe.	The children who are drinking milk have come from Garowe.
11801	Sahro waxay warqad u qoraysaa hooyadeeda.	Sahra is writing a letter to her mother.
11802	Sahro hooyadeeda ayay warqad u qoraysaa.	Sahra is writing a letter to her mother.
11803	Warqad ayay Sahro hooyadeeda u qoraysaa.	Sahra is writing a letter to her mother.
11804	Sahro oo ah walaashay ayaa warqaddan qortay.	Sahra, who is my sister, has written this letter.
11805	Axmed buug ayuu akhrinayaa.	Ahmed is reading a book.
11806	Axmed wuxuu akhrinayaa buugga uu Hargeysa ka soo iibsaday.	Ahmed is reading the book that he bought in Hargeisa.
11807	Wiilku wuxuu cunayaa bariis iyo hilib.	The boy is eating rice and meat.
11808	Bariis iyo hilib ayuu cunayaa wiilku.	The boy is eating rice and meat.
11809	Waxa uu cunayo wiilka waa bariis iyo hilib.	The thing(s) the boy is eating is rice and meat.
11810	Wuxuu cunayaa wiilka waa 	The thing(s) the boy is eating is rice and meat.
11811	Waxa uu wiilka cunaya waa bariis iyo hilib.	The thing(s) the boy is eating is rice and meat.
11812	Wiilka cunaya bariis iyo hilib maalinka oo dhan ayuu shaqayn doonaa.	The boy who is eating rice and meat will work all day.
11813	Wiilka cunaya bariiska iyo hilibka maalinka oo dhan ayuu shaqayn doonaa.	The boy who is eating rice and meat will work all day.
11814	Wiilka cunaya bariiska iyo hilibka maalinka oo dhan ayuu shaqaynayaa.	The boy who is eating rice and meat will work all day.
11816	Waan aqaannaa ardayda oo idil.	I know all the students.
11817	Waan aqaanna ardayda ka shaqeeyo ardayda fadhiyo fasalka.	I know the students who sit in the classroom.
11818	Waan aqaannaa kulli ardayda fadhiya fasalka.	I know all the students who sit in the classroom.
11819	Waan aqaannaa ardayda oo idil ee fadhida fasalka.	I know all the students who sit in the classroom.
11820	Dhammaan ardayda waan aqaan ee fadhida fasalka.	I know all the students who sit in the classroom.
11821	Dhammaan ardayda fadhida fasalka waan aqaan.	I know all the students who sit in the classroom.
11822	Gabdhaha webiga agtiisa ayay fadhiyaan.	The girls are sitting by the river.
11823	Gabdhaha way dabaalan karaan.	The girls can swim.
11824	Ama gabdhaha dabaal way yaqaannaan.	Or the girls know how to swim.
11825	Way karaan 	They can
11826	Gabdhaha yaqaanna dabaasha waxay fadhiyaan webiga agtiisa.	The girls who know how to swim are sitting by the river.
11827	Gabdhaha yaqaan dabaasha waxay fadhiyaan webiga agtiisa.	The girls who know how to swim are sitting by the river.
11828	Gabdhaha dabaasha karo waxay fadhiyaa webiga agtiisa.	The girls who can swim are sitting by the river.
11829	Gabdhaha karo dabaasha waxay fadhiyaan webiga agtiisa.	The girls who can swim are sitting by the river.
11830	Gabdhaha karo dabaasha waxa fadhiyaan webiga agtiisa.	The girls who can swim are sitting by the river.
11831	Iyaa fadhiya webiga agtiisa?	Who is sitting by the river?
11832	Ma ogin.	We don't know.
11833	Ma aqaane cidda webiga ag fadhido.	We don't know who is sitting by the river.
11834	Ma aqaan cidda webiga ag fadhido.	We don't know who is sitting by the river.
11835	Ma ogi.	I don't know
11836	Waan jeclahay in aan cuno mallaay.	I like to eat fish.
11837	Mallaay-cuniddu waan jeclahay.	I like to eat fish.
11838	Mallaay in aan cuno waan jeclay.	I like to eat fish.
11839	Mallaayga waan jeclahay in aan cuno.	I like to eat fish.
11840	Mallaayga baan jeclahay in aan cuno.	I like to eat fish.
11841	Waan u sheegay iyaga.	I told it to them.
11842	Waan u sheegay iyaga waxa aan jeclahay in aan cuno.	I told them what I like to eat.
11843	Waxa aan jeclahay in aan cuno waan u sheegay iyaga.	I told them what I like to eat.
11844	Ninka gabartiisa way jirran tahay.	The man's daughter is ill.
11845	Wuxuu u qaaday dhakhtarka.	He took her to the clinic.
11846	Ninka gabartiisa ee xannuunsan tahay ayaa u qaaday dhakhtarka.	The man took the girl who is sick to the clinic.
11847	Ninka gabartiisa ee jirran tahay ayaa u qaaday iyada dhakhtarka.	The man took the girl who is sick to the clinic.
11848	Ninka gabartiisa jirran ayaa dhakhtarka u qaaday.	The man took the sick girl to the clinic.
11849	Ragga ayaa ka hadla siyaasadda.	Men talk about politics.
11850	Markaas ayay musuq-maasuq ku shaqeeyaan.	Then they engage in corruption.
11851	Markaas ayay musuq ku shaqeeyaan.	Then they engage in corruption.
11852	Ragga siyaasadda ka shaqeeya waxay noqdaan musuq-maasuq ee ka shaqeeyaan	Men who engage in politics become ... engage in corruption.
11853	Ragga siyaasadda ka shaqeeya waxay noqdaan tuugo.	Men who engage in politics become thieves.
11854	Naagta waxay gadatay beerta.	The woman bought the farm.
11855	Waxay qorshaynaysaa in ay galley beerato.	She plans to grow corn.
11856	Naagta gadatay beerta waxay qorshaynaysaa in ay  abuurto Gu'ga.	The woman who bought the farm is planning to sow in the spring.
11857	Gu'	spring
11858	Jiilaal	winter
11859	Xagaa	summer
11860	Naagta beerta gadatay waxay qorshaynaysaa in ay abuurto Gu'ga.	The woman who bought the farm is planning to sow in the spring.
11861	Gu'a	the spring
11862	Naagta gadatay beerta waxay qorshaynaysaa in ay abuurto Gu'ga	The woman who bought the farm is planning to sow in the spring.
11863	Maryan waa saaxiibaddayda.	Maryan is my friend.
11864	Maryan si fiican ayay u dabaalan taqaan.	Maryan knows how to swim well.
11865	Maryanta si fiican u dabaalan taqaan waa saaxiibaddayda.	Maryan, who knows how to swim well, is my friend.
11866	Gabdhaha waxay ku ag cayaarayaan webiga.	The girls are playing by the river.
11867	Gabdhaha waxay ku ciyaarayaan webiga agtiisa.	The girls are playing by the river.
11868	Waa gabdhaha waxa ku ag cayaaraya webiga.	It's the girls who are playing by the river.
11869	Gabdhaha durbaan ayay ciyaarayaan.	The girls play the drum.
11870	Gabdhaha durbaan ayay garaacayaan.	The girls play the drum.
11871	Waa gabdhaha waxa durbaan garaacaya.	It's the girls who are playing the drum.
11872	Waa gabdhaha waxa durbaanka garaacaya.	It's the girls who are playing the drum.
11873	Dhakhtarka wuu soo daahay.	The doctor arrived late.
11874	Kan soo daahay waa dhakhtarka.	The one who was late was the doctor.
11875	Waa dhakhtarka kan soo daahay.	The one who was late was the doctor.
11876	Qof iga hor imaaday.	Someone came towards me.
11877	Qof ayaa iga hor yimid.	Someone came towards me.
11878	Qof ayaa iga hor imaaday.	Someone came towards me.
11879	Waan arkay qofka iga hor yimid.	I saw the one who came towards me.
11880	Qof ayaa iga xaday lacagtayda.	Someone has stolen my money.
11881	Lacagtayda ayaa layga xaday.	Someone has stolen my money.
11882	Qofkaas dhiba gaari doono.	That person will get into trouble.
11883	Qof ayaa dhibka soo gaari kara.	Someone may get into trouble.
11884	Qof ayaa ciqaab kala kulmi doona.	Someone may run into a punishment.
11885	Qofka iga xaday lacagtayda ciqaab ayuu la kulmi doonaa.	The person who has stolen my money will face his punishment.
11886	Ma aragtay gabdhihii?	Did you see the girls?
11887	Ma aragtay gabdhaha?	Did you see the girls?
11888	Waa ay tagayaan si ay u soo dabaashaan.	They are going to swim.
11889	Waa ay baxayaan si ay u soo dabaashaan.	They are going to swim.
11890	Gabdhaha aad aragtay way bixi doonaan oo way soo dabaalan doonaan.	The girls that you saw will go out and they will swim.
11891	Maryan ayaa aragtay gabdhihii.	Maryan saw the girls.
11892	Gabdhaha Maryan ayaa aragtay.	Maryan saw the girls.
11893	Maryan ayaa gabdhaha aragtay.	Maryan saw the girls.
11894	Iskuulka ayay aadi doonaan.	They will go to school.
11895	Waxay aadi doonaan iskuulka.	They will go to school.
11896	Gabdhaha ay Maryan aragtay waxay aadi doonaan iskuulka.	The girls that Maryan saw will go to school.
11897	Waxay aadi doonaan iskuulka gabdhaha Maryan ay aragtay.	The girls that Maryan saw will go to school.
11898	Wixii anigaa qaatay.	I took the things.
11899	Waxa anigaa qaatay.	I took the things.
11900	Sheyga anigaa qaatay.	I took the thing.
11901	Sheyadii aniga ayaa qaatay.	I took the things.
11902	shey	thing
11903	sheyo	things
11904	Waxa anaa qaatay.	I took the things.
11905	Way culus yihiin.	They are heavy.
11906	Waxa aan qaatay waa culus yihiin.	The things that I took are heavy.
11907	Waxa aan qaaday waa culus yihiin.	The things that I took are heavy.
11908	Waxyaabaha aan qaatay	The things that I took are heavy.
11909	waxyaalaha	the things
11910	waxyaalo	things
11911	waxyaabo	things
11912	Waxyaalaha aan qaatay	the things that I took...
11913	waxyaabahan	these things
11914	waxa inta yar	these few things
11915	waxyaabaha	the things
11916	Maryan waxay i siisay buug.	Maryan gave me a book.
11917	Buug ayay i siisay Maryan.	Maryan gave me a book.
11918	Maryan buug ayay qaadatay.	Maryan took a book.
11919	Maryan buug ayay i siisay.	Maryan gave me a book.
11920	Way fiican tahay.	She/It is nice.
11921	Buugga aad u fiican ahay.	The book is very good.
11922	Buugga aad ay u fiican ahay.	The book is very good.
11923	Wuu fiican yahay.	It is good.
11924	Wuu aad u fiican yahay.	It is very good.
11925	Aad ayuu u fiican yahay.	It is very good.
11926	Buugga ay Maryan i siisay aad ayuu u fiican yahay.	The book that Maryan gave to me is very good.
11927	Wuu i xiisa gelinayaa.	It interests me.
11928	Buugga ay Maryan i siisay wuu i xiisa gelinayaa.	The book that Maryan gave to me interests me.
11929	Kama helin buugaagtan.	I don't like these books.
11930	Maryan way ka heshay buugaagtan.	Maryan liked these books.
11931	Kama helin buugaagta ay Maryan ka hesho.	I didn't like the books that Maryan likes.
11932	Ma ka helin buugaagtan ay Maryan ka hesho.	I didn't like the books that Maryan likes.
11933	Walaalkay waa macallin.	My brother is a teacher.
11934	Walaalkayga guriga ayaad kula kulantay.	You met my brother at home.
11935	Walaalkayga oo aad kula kulantay guriga waa macallin.	My brother, whom you met at home, is a teacher.
11936	Maryan waxay la kulantay walaalkay guriga.	Maryan met my brother at home.
11937	Walaalkayga oo Maryan guriga kula kulantay waa macallin.	My brother, whom Maryan met at home, is a teacher.
11938	Walaalkayga wuxuu dhigaa xisaab.	My brother teaches math.
11939	Walaalkayga Maryan kula kulantay guriga waxay dhigtaa macallin.	My brother, whom Maryan met at home, teaches math.
11940	Walaalkayga Maryan kula kulantay guriga wuxuu dhigaa xisaab.	My brother, whom Maryan met at home, teaches math.
11941	Walaalkayga Maryan guriga kula kulantay wuxuu dhigaa xisaab.	My brother, whom Maryan met at home, teaches math.
11942	Yuu ahaa qofka aad la kulantay?	Who was the person that you met?
11943	Gabdhaha ay ahaayeen cidda aan la kulmay.	It was the girls that I met.
11944	Waxay gabdhaha ay ahaayeen cidda aan la kulmay.	It was the girls that I met.
11945	Gabdhaha ayaan la kulmay.	I met the girls.
11946	Caliyow!	Hey, Ali!
11947	Ma imanayaan?	Are they coming here?
11948	Ma imanayaan halkan?	Are they coming here?
11949	Halkan miyay imanayaan?	Are they coming here?
11950	Ma imanayaan halkan.	The are not coming here.
11951	Halkan ma imanayaan.	The are not coming here.
11952	Haa, way imanayaan.	Yes, they are coming here.
11953	Haa, way imanayaan halkan.	Yes, they are coming here.
11954	Haa, halkan way imanayaan.	Yes, they are coming here.
11955	Xaggee imanayaan?	Where are they coming to?
11956	Halkanay imanayaan.	They are coming here.
11957	Halkan bay imanayaan.	They are coming here.
11958	Halkan ayay imanayaan.	They are coming here.
11959	Ma halkanay joogaan?	Are they here?
11960	Ma joogaan?	Are they here?
11961	Ma joogaan.	They are not here.
11962	Way joogaan.	They are here.
11963	Ma cabbaysaan?	Are you drinking it?
11964	Ma cabbaysaan.	You are not drinking it.
11965	Waad cabbaysaan.	You are drinking it.
11966	Ma cabno.	We don't drink it.
11967	Ma cabbayno.	We aren't drinking it.
11968	Waan cabnaa.	We drink it.
11969	Waan cabbaynaa.	We are drinking it.
11970	cabbaynaa	we are drinking
11971	koorta	the bell
11972	kooraha	the bells
11974	Kuwani ma kooraa?	Are these cattle bells?
11975	sariir	bed
11976	tin	hair
11977	tusaale	example
11978	saacad	hour ; clock
11979	saacado	hours ; clocks
11980	labaatan	twenty
11981	soddon	thirty
11982	afartan	forty
11983	konton	fifty
11984	lixdan	sixty
11985	toddobaatan	seventy
11986	siddeetan	eighty
11987	sagaashan	ninty
11988	culus	heavy
11989	wasakh	dirt
11990	nadiif	cleanliness
11991	fudud	light ; easy
11992	tirooyinka	the numbers
11993	hadalka suubban|adj	the good talking
11994	hadalka suubban ee qof yiraahdo	the good talking that somebody said
11995	ubax|m	flower
11996	hasha Suubban	Suban's camel
11997	hashii Suubban	That camel of Suban's, you know
11998	Wuu keenay.	He brought it.
11999	Jooji.|pret	He stopped it.
12000	Teg.|pret	He went
12001	Waxaan u malaynayaa in aysan kabayn.	I think that she will not mend it.
12003	Ma kabaysaa?	Will she mend it?
12004	koore	saddle
12005	kooraha|m.sg	the saddle
12006	Kani ma kooraa?	Is this a saddle?
12007	Way kala tageen.|direct.	They went in different directions.
12008	Way kala tageen.|prep.	They went from him with it.
12009	Buuggii way kala tageen.	They went from him with the book.
12010	kala|prep	from ... with
12011	iyo wey kala	and they apart
12012	Jooji!	Stop it.
12013	Wuu joojiyay.	He stopped it.
12014	Qaad.|pret	He took it.
12015	Ma u malaynayo in ay kabi doonto.	I don't think that she will set it right.
12016	Ma u malaynayo in ay kabi doonto dhakhtaraddu.	I don't think that the doctor will set it right.
12017	Waxaan u malaynayaa in aysan kabaynin.	I think that she won't set it right.
12018	kabayn	hit with a shoe
12019	kabaynayaa	is hitting with a shoe
12020	Waxaan u malaynayaa in aysan kabayn.|1	I think she didn't hit him with a shoe.
12021	Ma kabaynaysaa?	Is she hitting him with a shoe?
12022	Ma kabaysaa?|1	Does she hit him with a shoe?
12023	Ma kabaydaa?	Does she hit him with a shoe?
12024	Bar!	Teach!
12025	Wax bar!	Teach them something!
12026	Wax bara!	Teach them something!
12027	Wuxuu yiri: Wax bar!	He said: Teach them something.
12028	Wax bar! ayuu yiri.	Teach them something, he said.
12029	Wax baruu yiri.	Teach them something, he said.
12030	Wax baruu yiri.|pl	You guys, teach them something, he said.
12031	Wax bara! ayuu yiri.	You guys, teach them something, he said.
12032	Wax baruu yiri.|autob.	Learn something, he said.
12033	Wax baro!	Learn something.
12034	Xasan ma imaan.	Hassan didn't come.
12035	iman|neg.	came (neg., short in N.)
12036	Ma imaanayaa Xasan?	Is Hassan coming?
12037	Ma imaan doonaa Xasan?	Will Hassan come?
12038	Ma imaan Xasan?	Will Hassan come?
12039	Xasan ma imaan?	Will Hassan come?
12040	Aar|name	male name
12041	Cali Aar	male names
12042	Cali "Aar"	Ali the Lion
12043	Cali yare	Ali the small one
12044	Ma shaqayay?	Did he work?
12045	Ma la shaqayay?	Did one work?
12046	Ma la shaqaysay?	Did she work with them?
12047	Ma la shaqaysay iyaga?	Did she work with them?
12048	Buuggii ma ku watay baabuurka?	Did he bring the book along in the car?
12049	Buuggii ma ku watay bacda?	Did he bring the book in the bag?
12050	Buug ma ku keenay?	Did he bring a book in it?
12051	Buuggii ma ku keenay bacda?	Did he bring the book in the bag?
12052	Buuggii ma ku keenay baabuurka?	Did he bring the book in the car?
12053	Buuggii muu ku keenay?	Did he bring the book in it?
12054	Muu ku keenay?	Did he bring it in it?
12055	Miyuu ku keenay?	Did he bring it in it?
12056	Miyuu baabuurka buuggii ku keenay?	Did he bring the book in the car?
12057	Miyuu kuu keenay gaariga?	Did he bring you in the car?
12058	Miyuu kugu keenay?	Did he bring you in it?
12059	Miyuu ku keenay?|pron.	Did he bring you?
12060	Ninkii yimid baa arkay.	The man who came saw him.
12061	Miyuu arkay ninkii yimid?	Did the man who came see him?
12062	Haa, wuu arkay ninkii yimid.	Yes, the man who came saw him.
