22871	Mm__24__334.wav	Shalay ayay walaashay iibsatay baabuur cusub.	Shaleý ayey walaashéy iibsatey baabúur cusub.	H H H H  L L
22872	Mm__24__335.wav	Shalay ayay walaashay iibsatay baabuur cusub.	Shaleý ayey walaashéy iibsatey baabúur cusub.	H H H H L L
22873	Mm__24__336.wav	Shalay ayay walaashay iibsatay baabuur cusub.	Shaleý ayey walaashéy iibsatey baabúur cusub.	H H H H L L
22874	Mm__24__337.wav	Shalay ayay walaashay Suuban iibsatay baabuur cusub.	Shaleý ayey walaáshey Suúban iibsatey baabúur cusub.	H H H L H L L
22875	Mm__24__338.wav	Shalay ayay walaashay Suuban iibsatay baabuur cusub.	Shaleý ayey walaáshey Suúban iibsatey baabúur cusub.	H H H L H L L
22876	Mm__24__339.wav	Shalay ayay walaashay Suuban iibsatay baabuur cusub.	Shaleý ayey walaáshey Suúban iibsatey baabúur cusub.	H H H L H L L
22877	Mm__24__340.wav	Shimbirtu way duulaysaa.	Shimbírtu wey duúleysaa.	L  H  L
22878	Mm__24__341.wav	Shimbirtu way duulaysaa.	Shimbírtu wey duúleysaa.	L H L
22879	Mm__24__342.wav	Shimbirtu way duulaysaa.	Shimbírtu way duúleysaa.	L H L
22880	Mm__24__343.wav	Labada shimbirood way duulayaan.	Labáda shimbirood way duúlayaan.	L L H L
22881	Mm__24__344.wav	Labada shimbirood way duulayaan.	Labáda shímbirood way duúlayaan.	L L H L
22882	Mm__24__345.wav	Labada shimbirood way duulayaan.	Labáda shimbirood way duúlayaan.	L L H L
22883	Mm__24__346.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22884	Mm__24__347.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22885	Mm__24__348.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22886	Mm__24__349.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22887	Mm__24__350.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22888	Mm__24__351.wav	Labada nin maxay samaynayaan?	Labáda nin maxáy sameýnayaan?	L  ?  ?  L
22889	Mm__24__352.wav	Maryan waxay ku ciyaaraysaa kabriid.	Máryan waxay kú ciyaáraysaa kabriíd.	H  H   L  HL  H
22890	Mm__24__353.wav	Maryan waxay ku ciyaaraysaa tarraq.	Maryan wáxay kú ciyaáraysaa tárraq.	H H L H  H
22891	Mm__24__354.wav	Maryan waxay ku ciyaaraysaa tarraq.	Maryan waxay kú ciyaáraysaa tárraq.	H  LH  H  H  H
22892	Mm__24__355.wav	Axmed wuxuu ku ciyaarayaa middi.	Áxmed wúxuu kú ciyaárayaa middí.	H  H  H  H  H
22893	Mm__24__356.wav	Axmed wuxuu ku ciyaarayaa middi.	Áxmed wúxuu kú ciyaárayaa middí.	H  H  H  H  H
22894	Mm__24__357.wav	Axmed wuxuu ku ciyaarayaa middi.	Áxmed wúxuu kú ciyaárayaa middí.	H  H  H  H  H
22895	Mm__24__358.wav	Maryan waxay ku ciyaaraysaa tarraq, Axmedna wuxuu ku ciyaarayaa middi.	Maryán wáxay kú ciyaáraysaa tárraq%, ... Axmedná wúxuu kú ciyaárayaa .. ee.. middí.	
22896	Mm__24__359.wav	Maryan waxay ku ciyaaraysaa tarraq, Axmedna wuxuu ku ciyaarayaa middi.	Maryan wáxay kú ciyaáraysaa tárraq%, .. Axmedná wúxuu kú ciyaárayaa middí.	
22897	Mm__24__360.wav	Maryan waxay ku ciyaaraysaa tarraq, Axmedna wuxuu ku ciyaarayaa middi.	Máryan wáxay kú ciyaáraysaa tárraq%, .. Axmedná wúxuu kú ciyaárayaa middi.	
22898	Mm__24__361.wav	Axmed wuxuu isku goyn karaa middida.	Áxmed wuxuu iskú goýn karaa middída.	
22899	Mm__24__362.wav	Axmed wuxuu isku goyn karaa middida.	Axmed wúxuu iskú goýn karaa middída.	
22900	Mm__24__363.wav	Axmed wuxuu isku goyn karaa middida.	Axmed wúxuu iskú goýn karaa middída.	
22901	Mm__24__364.wav	Cali wuxuu ku ciyaarayaa barees.	Cali wúxuu kú ciyaárayaa barées.	
22902	Mm__24__365.wav	Cali wuxuu ku ciyaarayaa barees.	Cali wúxuu kú ciyaárayaa barées.	
22903	Mm__24__366.wav	Cali wuxuu ku ciyaarayaa barees.	Cali wúxuu kú ciyaárayaa barées.	
22904	Mm__24__367.wav	barees	barées	
22905	Mm__24__368.wav	bareeska	baréeska	
22906	Mm__24__369.wav	Rooble muxuu gashan yahay?	Roóble muxúu gashán yahay?	
22907	Mm__24__370.wav	Rooble muxuu gashan yahay?	Roóble muxúu gashán yahay?	
22908	Mm__24__371.wav	Rooble muxuu gashan yahay?	Rooble muxúu gashán yahay?	
22909	Mm__24__372.wav	Rooble muxuu xiran yahay?	Rooble muxúu xirán yahay?	
22910	Mm__24__373.wav	Rooble muxuu xiran yahay?	Rooble muxuú xirán yahay?	
22911	Mm__24__374.wav	Rooble muxuu xiran yahay?	Roóble muxuú xirán yahay?	
22912	Mm__24__375.wav	Muxuu xiran yahay Rooble?	Muxuú xirán yahay Roóble?	
22913	Mm__24__376.wav	Muxuu xiran yahay Rooble?	Muxuú xirán yahay Roóble?	
22914	Mm__24__377.wav	Muxuu xiran yahay Rooble?	Muxuú xirán yahay Roóble?	
22915	Mm__24__378.wav	Muxuu Rooble xiran yahay?	Muxuú Roóble xirán yahay?	
22916	Mm__24__379.wav	Muxuu Rooble xiran yahay?	Muxuú Roóble xirán yahay?	
22917	Mm__24__380.wav	Muxuu Rooble xiran yahay?	Muxuú Roóble xirán yahay?	
22918	Mm__24__381.wav	Maxay Rooble iyo Xasan xiran yihiin?	Maxaý Rooblé iyo Xasán ...	
22919	Mm__24__382.wav	Maxay Xasan iyo Hibo xiran yihiin?	Maxaý Xásan íyo Híbo xirán yihiin?	
22920	Mm__24__383.wav	Maxay Rooble iyo Xasan xiran yihiin?	Maxaý Rooblé iyo Xásan xirán yihiin?	
22921	Mm__24__384.wav	Maxay Rooble iyo Xasan xiran yihiin?	Maxaý Rooblé iyo Xasan xirán yihiin?	
22922	Mm__24__385.wav	Rooble iyo Xasan maxay xiran yihiin?	Rooblé iyo Xasan maxaý xirán yihiin?	
22923	Mm__24__386.wav	Rooble iyo Xasan maxay xiran yihiin?	Rooblé iyo Xasan maxaý xirán yihiin?	
22924	Mm__24__387.wav	Xasan iyo Hibo maxay xiran yihiin?	Xásan iyo Híbo maxaý xirán yihiin?	
22925	Mm__24__388.wav	Xasan iyo Hibo maxay xiran yihiin?	Xásan iyo Híbo maxaý xirán yihiin?	
22926	Mm__24__389.wav	Maxay xiran yihiin Xasan iyo Hibo?	Maxaý xirán yihiin Xásan iyo Híbo?	
22927	Mm__24__390.wav	Maxay xiran yihiin Xasan iyo Hibo?	Maxaý xirán yihiin Xásan iyo Híbo?	
22928	Mm__24__391.wav	Maxamed iyo Xasan waxay xiran yihiin dhar culus.	Maxámed iyo Xasán waxéy xirán yihiin dhár culus.	
22929	Mm__24__392.wav	Maxamed iyo Xasan waxay xiran yihiin dhar culus.	Maxámed iyo Xasan waxéy xirán yihiin dhár culus.	
22930	Mm__24__393.wav	Maxamed iyo Xasan waxay xiran yihiin dhar culus.	Maxámed iyo Xasan wáxay xirán yihiin dhár culus.	
22931	Mm__24__394.wav	Geeddi iyo aabbihiis waxay xiran yihiin dhar xafiif ah.	Geéddi iyo aabbihíis waxáy xirán yihiin dhár xafíif ah.	
22932	Mm__24__395.wav	Geeddi iyo aabbihiis waxay xiran yihiin dhar xafiif ah.	Geéddi iyo aabbihíis waxáy xirán yihiin dhár xafíif ah.	
22933	Mm__24__396.wav	Geeddi iyo aabbihiis waxay xiran yihiin dhar xafiif ah.	Geéddi iyo áabbihíis waxáy xirán yihiin dhár xafíif ah.	
22934	Mm__24__397.wav	Aamino way jiiftaa.	Aamíno wéy jiiftaa.	
22935	Mm__24__398.wav	Aamino way jiiftaa.	Aamíno wéy jiiftaa.	
22936	Mm__24__399.wav	Aamino way jiiftaa.	Aamíno wéy jiiftaa.	
22937	Mm__24__400.wav	Xasan wuu jiifaa.	Xasan wúu jiifaa.	
22938	Mm__24__401.wav	Xasan wuu jiifaa.	Xasan wúu jiifaa.	
22939	Mm__24__402.wav	Xasan wuu jiifaa.	Xasan wúu jiifaa.	
22940	Mm__24__403.wav	Maryan way jiiftaa.	Maryan wéy jiiftaa.	
22942	Mm__24__405.wav	Maryan way jiiftaa.	Maryan wéy jiiftaa.	
22943	Mm__24__406.wav	Maryan way huruddaa.	Maryan wéy huruddaa.	
22944	Mm__24__407.wav	Maryan way huruddaa.	Maryan wéy huruddaa.	
22945	Mm__24__408.wav	Rooble waa jiifaa.	Roóble wáa jiifaa.	
22946	Mm__24__409.wav	Rooble waa jiifaa.	Rooble wáa jiifaa.	
22947	Mm__24__410.wav	Rooble wuu hurdaa.	Rooble wúu hurdaa.	
22948	Mm__24__411.wav	Rooble wuu hurdaa.	Rooble wúu hurdaa.	
22949	Mm__24__412.wav	Ma jiifaa Rooble?	Má jiifaa Roóble?	
22950	Mm__24__413.wav	Ma jiifaa Rooble?	Má jiifaa Roóble?	
22951	Mm__24__414.wav	Rooble ma jiifaa?	Rooble má jiifaa?	
22952	Mm__24__415.wav	Rooble ma jiifaa?	Rooble má jiifaa?	
22953	Mm__24__416.wav	Maryan ma jiiftaa?	Maryan má jiiftaa?	
22954	Mm__24__417.wav	Maryan ma jiiftaa?	Maryan má jiiftaa?	
22955	Mm__24__418.wav	Ma jiiftaa Maryan?	Má jiiftaa Maryan?	
22956	Mm__24__419.wav	Ma jiiftaa Maryan?	Má jiiftaa Maryan?	
22957	Mm__24__420.wav	Xasan ma jiifaa?	Xasan má jiifaa?	
22958	Mm__24__421.wav	Xasan ma jiifaa?	Xasan má jiifaa?	
22959	Mm__24__422.wav	Ma jiifaa Xasan?	Má jiifaa Xasan?	
22960	Mm__24__423.wav	Ma jiifaa Xasan?	Má jiifaa Xasan?	
22961	Mm__24__424.wav	Yaa baray Cali sida shabag loo tolo?	Yáa baray Cali ... sída ... ee .. sída shábag loó tolo?	
22962	Mm__24__425.wav	Yaa baray Cali sida shabag loo tolo?	Yáa baray Cáli sida shábag loó tolo?	
22963	Mm__24__426.wav	Yaa baray Cali sida shabag loo tolo?	Yáa baray Cáli sída shábag loó tolo?	
22964	Mm__24__427.wav	Yaa baray Saynab sida kalluun loo shiilo.	Yáa baray Seýnab sída kallúun loó shiilo.	
22965	Mm__24__428.wav	Yaa baray Saynab sida kalluun loo shiilo.	Yáa baray Seýnab sida kallúun loó shiilo.	
22966	Mm__24__429.wav	Yaa baray Saynab sida kalluun loo shiilo.	Yáa baray Seýnab sída kallúun loó shiilo.	
22967	Mm__24__430.wav	Annaga oo dhan waxaan u baahan nahay degganaan.	Annága oo dhan waxáan ú baahán nahay ... degganaán.	
22968	Mm__24__431.wav	Annaga oo dhan waxaan u baahan nahay degganaan.	Annága oo dhán waxaan ú baahán nahay degganaán.	
22969	Mm__24__432.wav	Annaga oo dhan waxaan u baahan nahay degganaan.	Annága oo dhán waxaan ú baahán nahay degganaán.	
22970	Mm__24__433.wav	Annaga oo dhan waxaan u baahan nahay degganaan.	Annága oo dhán waxaan ú baahán nahay degganaán.	
22971	Mm__24__434.wav	Dhammaanteen waxaan u baahan nahay degganaan.	Dhammaánteen waxaan ú baahán nahay degganaan.	
22972	Mm__24__435.wav	Dhammaanteen waxaan u baahan nahay degganaan.	Dhammaánteen waxaan ú baahán nahay degganaán.	
22973	Mm__24__436.wav	Dhammaanteen waxaan u baahan nahay degganaan.	Dhammaánteen waxaan ú baahán nahay degganaán.	
22974	Mm__24__437.wav	Kulligeen waxaan u baahan nahay degganaan.	Kúlligeen waxáan ú baahán nahay degganaán.	
22975	Mm__24__438.wav	Kulligeen waxaan u baahan nahay degganaan.	Kúlligeen waxáan ú baahán nahay degganaán.	
22976	Mm__24__439.wav	Kulligeen waxaan u baahan nahay degganaan.	Kúlligeen waxáán ú baahán nahay degganaán	
22978	Mm__24__441.wav	shaqada Rooble qabanayo	shaqáda Roóble qabánayo	
22979	Mm__24__442.wav	shaqada Rooble qabanayo	shaqáda Roóble qabánayo	
22980	Mm__24__443.wav	shaqada Rooble qabanayo	shaqáda Roóble qabánayo	
22981	Mm__24__444.wav	shaqada Xasan qabanayo	shaqáda Xasan qabánayo	
22982	Mm__24__445.wav	shaqada Xasan qabanayo	shaqáda Xasan qabánayo	
22983	Mm__24__446.wav	shaqada Xasan qabanayo	shaqáda Xasan qabánayo	
22984	Mm__24__447.wav	shaqada Maxamed qabanayo	shaqáda Maxamed qabánayo	
22985	Mm__24__448.wav	shaqada Maxamed qabanayo	shaqáda Maxamed qabánayo	
22986	Mm__24__449.wav	shaqada Maxamed qabanayo	shaqáda Maxamed qabánayo	
22987	Mm__24__450.wav	shaqada Maryan qabanayso	shaqáda Maryan qabánayso	
22988	Mm__24__451.wav	shaqada Maryan qabanayso	shaqáda Maryan qabánayso	
22989	Mm__24__452.wav	shaqada Maryan qabanayso	shaqáda Maryan qabánayso	
22990	Mm__24__453.wav	shaqada Geeddi qabanayo	shaqáda Geeddí qabánayo	
22991	Mm__24__454.wav	shaqada Geeddi qabanayo	shaqáda Geeddi qabánayo	
22992	Mm__24__455.wav	shaqada Geeddi qabanayo	shaqáda Geeddi qabánayo	
22993	Mm__24__456.wav	shaqada uu Geeddi qabanayo	shaqáda uu Geeddi qabánayo	
22994	Mm__24__457.wav	shaqada uu Geeddi qabanayo	shaqáda uu Geeddi qabánayo	
22995	Mm__24__458.wav	shaqada uu Geeddi qabanayo	shaqáda uu Geeddi qabánayo	
22996	Mm__24__459.wav	shaqada uu Xasan qabanayo	shaqáda uu Xasan qabánayo	
22997	Mm__24__460.wav	shaqada uu Xasan qabanayo	shaqáda uu Xasan qabánayo	
22998	Mm__24__461.wav	shaqada uu Xasan qabanayo	shaqáda uu Xasan qabánayo	
22999	Mm__24__462.wav	shaqada uu Cumar qabanayo	shaqáda uu Cumar qabánayo	
23000	Mm__24__463.wav	shaqada uu Cumar qabanayo	shaqáda uu Cumar qabánayo	
23001	Mm__24__464.wav	shaqada uu Cumar qabanayo	shaqáda uu Cumar qabánayo	
23002	Mm__24__465.wav	inan|m	ínan	
23003	Mm__24__466.wav	inan|f	inán	
23004	Mm__24__467.wav	inan|m	ínan	
23005	Mm__24__468.wav	inan|f	inán	
23006	Mm__24__469.wav	inan|m	ínan	LH
23007	Mm__24__470.wav	inan|f	inán	
23008	Mm__24__471.wav	inan|m	ínan	
23009	Mm__24__472.wav	inan|m	ínan	
23010	Mm__24__473.wav	inan|f	inán	
23011	Mm__24__474.wav	inan|f	inán	
23012	Mm__24__475.wav	inan|f	inán	
23013	Mm__24__476.wav	inan|m	ínan	
23014	Mm__24__477.wav	igaar	igáar	
23015	Mm__24__478.wav	igaar	igáar	
23016	Mm__24__479.wav	igaar	igáar	
23017	Mm__24__480.wav	igaar	igáar	
23018	Mm__24__481.wav	inan|f	inán	
23019	Mm__24__482.wav	inan|f	inán	
23020	Mm__24__483.wav	inan|m	ínan	
23021	Mm__24__484.wav	inan|f	inán	
23022	Mm__24__485.wav	geed	géed	
23023	Mm__24__486.wav	geed	géed	
23024	Mm__24__487.wav	geed	géed	
23025	Mm__24__488.wav	beer|f	beér	
23026	Mm__24__489.wav	beer|m	béer	
23027	Mm__24__490.wav	beer|m	béer	
23028	Mm__24__491.wav	beer|f	beér	
23029	Mm__24__492.wav	beer|f	beér	
23030	Mm__24__493.wav	beer|m	béer	
23031	Mm__24__494.wav	beer|f	beér	
23032	Mm__24__495.wav	beer|m	béer	
23033	Mm__24__496.wav	beer|f	beér	
23034	Mm__24__497.wav	beer|m	béer	
23035	Mm__24__498.wav	beer|m	béer	
23036	Mm__24__499.wav	feer|m	féer	
23037	Mm__24__500.wav	feer|f	feér	
23038	Mm__24__501.wav	feer|f	feér	L
23039	Mm__24__502.wav	feer|m	féer	H
23040	Mm__24__503.wav	feer|m	féer	
23041	Mm__24__504.wav	feer|m	féer	
23042	Mm__24__505.wav	feer|f	feér	
23043	Mm__24__506.wav	feer|m	féer	
23044	Mm__24__507.wav	feer|m	féer	
23045	Mm__24__508.wav	feer|m	*féer	
23046	Mm__24__509.wav	feer|m	féer	
23047	Mm__24__510.wav	feerka	féerka	
23048	Mm__24__511.wav	iidaan	iidáan	
23049	Mm__24__512.wav	iidaan	iidáan	H
23050	Mm__24__513.wav	iidaan	iidáan	H
23051	Mm__24__514.wav	iidaan	iidáan	H
23052	Mm__24__515.wav	iidaan	iidáan	H
23053	Mm__24__516.wav	iidaan	*iidáan	
23054	Mm__24__517.wav	iidaan	iidáan	
23055	Mm__24__518.wav	iimaan|m2	iimáan	L
23056	Mm__24__519.wav	iimaan|m2	iimáan	
23057	Mm__24__520.wav	miid	miíd	H
23058	Mm__24__521.wav	miid	miíd	H
23059	Mm__24__522.wav	miid	miíd	H
23060	Mm__24__523.wav	Waa miid.	Waa miíd	L H
23061	Mm__24__524.wav	Waa miid.	Waa miíd	L H?
23062	Mm__24__525.wav	miidda	miídda	H?L
23063	Mm__24__526.wav	miidda	miídda	HL
23064	Mm__24__527.wav	miidda	miídda	H?L
23065	Mm__24__528.wav	ciyaartoy|m	ciyaartóy	H
23066	Mm__24__529.wav	ciyaartoy|m	ciyaartóy	H
23067	Mm__24__530.wav	ciyaartoy|m	ciyaartóy	H
23068	Mm__24__531.wav	raacid	raacíd	L
23069	Mm__24__532.wav	raacid	raacíd	L
23070	Mm__24__533.wav	raacid	raacíd	L
23071	Mm__24__534.wav	magaalo	magaálo	H
23072	Mm__24__535.wav	magaalo	magaálo	H
23073	Mm__24__536.wav	magaalo	magaálo	H
23074	Mm__24__537.wav	magaalo	ma .. gáa .. lo	H
23075	Mm__24__538.wav	cuntooyin	cuntoóyin	L
23076	Mm__24__539.wav	cuntooyin	cuntoóyin	L
23077	Mm__24__540.wav	cuntooyin	cuntoóyin	L
23078	Mm__24__541.wav	cuntooyin	cuntoóyin	LH
23079	Mm__24__542.wav	cuntooyin	cuntoó...	
23080	Mm__24__543.wav	cuntooyin	cuntoóyin	LH
23081	Mm__24__544.wav	cunto	cúnto	L
23082	Mm__24__545.wav	cuntooyin	cuntoóyin	LH
23083	Mm__24__546.wav	cuntooyin	cuntoó...	LH
23084	Mm__24__547.wav	cuntooyin	*cuntoóyin	
23085	Mm__24__548.wav	cunto	cúnto	L
23086	Mm__24__549.wav	cunto	cúnto	L
23087	Mm__24__550.wav	cunto	...o	L
23088	Mm__24__551.wav	cuntooyin	cuntoóyin	LH
23089	Mm__24__552.wav	cabbid	cabbíd	L
23090	Mm__24__553.wav	cabbid	cabbíd	L
23091	Mm__24__554.wav	cabbid	cabbíd	L
23092	Mm__24__555.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	L
23093	Mm__24__556.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	L
23094	Mm__24__557.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	L L H
23095	Mm__24__558.wav	lahaa	leh... lahaa	H  L?
23096	Mm__24__559.wav	lahaa	lahaa	L
23097	Mm__24__560.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	L
23098	Mm__24__561.wav	Waan cabbi lahaa.	... cábbi lahaa.	L  H
23099	Mm__24__562.wav	lahaa	lahaa	H
23100	Mm__24__563.wav	lahaa	lahaa	L
23101	Mm__24__564.wav	lahaa	lahaa	L
23102	Mm__24__565.wav	lahaa	lahaa	L
23103	Mm__24__566.wav	hungurigaas	hungúrigaas	
23104	Mm__24__567.wav	hungurigaas	hungúrigaas	
23105	Mm__24__568.wav	hungurigaas	hungúrigaas	
23106	Mm__24__569.wav	hungurigaas	hungúrigaas	H
23107	Mm__24__570.wav	hunguri	hu...	
23108	Mm__24__571.wav	hunguri	hungúri...	
23109	Mm__24__572.wav	hunguri	hu...	
23110	Mm__24__573.wav	hunguri	hungúri...	LHH ?
23111	Mm__24__574.wav	hunguri	*hu...	
23112	Mm__24__575.wav	hunguri	*hung...	
23113	Mm__24__576.wav	hunguri	hu...	
23114	Mm__24__577.wav	hunguri	hungúri...	
23115	Mm__24__578.wav	Ka qaad!	Ká qaad.	L
23116	Mm__24__579.wav	Ka qaad!	Ká qaad	L
23117	Mm__24__580.wav	Ka qaad!	Ká .. qaad.	L
23118	Mm__24__581.wav	qariyaan	qariyaan	L
23119	Mm__24__582.wav	qariyaan	qariyaan	K
23120	Mm__24__583.wav	qariyeen	qariyeen	H
23121	Mm__24__584.wav	qariyeen	qariyeen	H
23122	Mm__24__585.wav	qariyeen	qariyeen	H
23123	Mm__24__586.wav	qariyeen	...iyeen	H
23124	Mm__24__587.wav	qariyeen	qariyeen	H
23126	Mm__25__1.wav	Ku dhiirro oo weydii.	Kú dhiirró oo weydíi.	
23127	Mm__25__2.wav	In badan ayaan jeclaa.	Ín badán ayáan jaclaa... 	
23128	Mm__25__3.wav	Ku dhiirro oo weydii.	Kú dhiirró oo weydíi.	
23129	Mm__25__4.wav	In badan ayaa jacayl i hayay.	Ín badán ayaa jácayl i hayáy. 	
23130	Mm__25__5.wav	Waxaa aan jeclaa Emma.	Wáxaa aan jeclaa Émma. 	
23131	Mm__25__6.wav	Taas oo fasalkayga dhigata.	Taas oo fásalkáyga dhigata.	
23132	Mm__25__7.wav	Waa ay qurux badan tahay.	Waa ay qurúx badán tahay.	
23133	Mm__25__8.wav	Waana ay wanaagsan tahay dabcan!	Waana ay wanaagsán tahay dábcan!	
23134	Mm__25__9.wav	Maanta ayaan waydiin doonaa.	Maánta ayáan waydiín doonaa.	
23135	Mm__25__10.wav	Ma rabtaa in aad shaneemo aaddo? 	Má rabtaa ín aad shaneemó aaddo? 	
23136	Mm__25__11.wav	Oo aad aniga i raacdo?	Oo aad aníga i raacdo?	L L H L L
23137	Mm__25__12.wav	Sidaas laftigeeda ayaan u waydiinayaa.	Sidaas láftigeeda ayáan ú waydiin .. ayáa ...	
23138	Mm__25__13.wav	Sidaas laftigeeda ayaan u weydiin doonaa.	... ayáan ú weydiín doonaa.	
23139	Mm__25__14.wav	Haddii ay dugsiga timaaddo maanta.	Haddií ay dúgsiga timaaddó maánta.	
23140	Mm__25__15.wav	Aniga ayaa ka bixin doona.	Aníga ayáa ká bixín doona.	
23141	Mm__25__16.wav	Lacag baan kaydsaday.	Lacág baan kaydsaday.	
23142	Mm__25__17.wav	Xitaa nacnac waa ay ku filan tahay.	Xitaa nácnac wey .. waa ay kú filan tahay.	
23143	Mm__25__18.wav	Emma waa ay xanuunsanayd toddobaadkii hore.	Émma waa ay xanuunsanayd toddobáadkií hore. 	
23144	Mm__25__19.wav	Qufac ayaa hayay, 	Qúfac ayáa hayay, 	
23145	Mm__25__20.wav	waana ay hargabsanayd.	wáaná ay hargabsanayd.	
23146	Mm__25__21.wav	Laakiin allaylehe hadda waa ay caafimaad qabtaa.	Laakiín .. állayléhe hádda wáa ay caafimáad qabtaa. 	
23147	Mm__25__22.wav	Maxaa yeelay waa tan hadda soo socota!	Maxáa yeelay waa tan hádda soó socota! 	H H L L L L L
23148	Mm__25__23.wav	Alma ayay la socotaa.	Almá ayéy lá socotaa. 	
23149	Mm__25__24.wav	Hayaay!	Hayááy!	
23150	Mm__25__25.wav	Haa, Emma? 	- Haá, Émma? 	
23151	Mm__25__26.wav	... baan waydiinayaa.	baan waydiínayaa.	
23152	Mm__25__27.wav	Xaggayga ayay u soo jeesanaysaa.	Xággayga ayéy ú soo jeesánaysaa. 	
23153	Mm__25__28.wav	Alma sidoo kale.	Álma sídoo kale.	
23154	Mm__25__29.wav	Afkii baa gabi ahaanba qallayl ii noqonaya.	Áfkíí baa gabi ahaánba qalleýl ii noqónaya.	
23155	Mm__25__30.wav	Emma waa ay i fiirinaysaa.	Émma waa ay i fiirínaysaa%.	
23156	Mm__25__31.wav	Aniguna waa aan fiirinayaa.	Aníguna waa aan fiirínayaa. 	
23157	Mm__25__32.wav	Alma iyaduna sidoo kale waa ay i fiirinaysaa.	Álma iyáduna sídoo kale waa ay i fiirínaysaa.	
23158	Mm__25__33.wav	Waa in aan wax dhahaa.	Waa ín aan wax dhahaa. 	
23159	Mm__25__34.wav	Haddii kale nacas ayay i moodaysaa Emma.	Haddií kale nácas ayéy i moódaysaa Émma.	
23160	Mm__25__35.wav	Alma sidoo kale.	Álma sídoo kale.	
23161	Mm__25__36.wav	Kuma dhiirran karo in aan fiiriyo in Emma indhaheeda dhexdooda.	Kumá dhiirrán karo ín aan fiiriyó in... Emmá indháheeda dhéxdooda.	
23162	Mm__25__37.wav	Waxa aan eegayaa timaheeda.	Waxa aan eégayaa timéheeda. 	
23163	Mm__25__38.wav	Timaheeda qurxoon oo dhaadheer.	Timéheeda qurxoón, oo dhaadhéer.	
23164	Mm__25__39.wav	Waxa aad leedahay timo aad u qurxoon.	- Waxa áad léedahay timó áád ú qurxoon!	
23165	Mm__25__40.wav	Laakiin!	Laakiín! 	
23166	Mm__25__41.wav	Ma aniga ayuu ahaa kan sidaas yiri?	Ma aníga ayúu ahaa kan sídāās yiri?	
23167	Mm__25__42.wav	Waa wax xanuun badan!	Waa wáx xanuún badan!	
23168	Mm__25__43.wav	Alma indhaha ayay dadbaysaa.	Álma indháha ayey dádbaysaa. 	
23169	Mm__25__44.wav	Laakiin Emma waxa ay u muuqataa qof faraxsan.	Laakiin Émma ... waxa ay ú muuqataa qóf faraxsan.	
23170	Mm__25__45.wav	Mahadsanid!	- Mahadsánid!	
23171	Mm__25__46.wav	Na keen, Emma!	- Na kéen, Émma! 	
23172	Mm__25__47.wav	... ayay leedahay Alma.	ayéy léedaha(y) Álma.	
23173	Mm__25__48.wav	Emma waa ay daba-galaysaa.	Émma waa ay dabá-gálaysaa.	
23174	Mm__25__49.wav	Laakiin aniga ayay igu maqan tahay.	Laakiin aníga ayéy igú maqán tahay.	
23175	Mm__25__50.wav	Bareegga ayaan u tagayaa Emma.	Baréegga ayáan ú tagayaa Emmá.	
23176	Mm__25__51.wav	Alma lama joogto.	Álma lamá joogto.	
23177	Mm__25__52.wav	Emma waa ay dhoolla-caddaynaysaa.	Émma waa ay dhoolla-caddaýnaysaa. 	
23178	Mm__25__53.wav	Waxa aan jiidayaa neefta.	Waxa aan jiídayaa neéfta.	
23179	Mm__25__54.wav	Ma rabtaa in aad shaneemo aaddo Jimcaha?	- Má rabtaa ín aad shaneemó aaddó Jimcáha?	
23180	Mm__25__55.wav	... ayaan waydiinayaa.	ayáan waydiínayaa. 	
23181	Mm__25__56.wav	Oo aan is raacno?	Óo aan is raacno?	
23182	Mm__25__57.wav	Waa aan ku dhiirraday!	Waa aan kú dhiirraday! 	
23183	Mm__25__58.wav	Waa aan ku dhiirraday!	Waa aan kú dhiirraday!	
23184	Mm__25__59.wav	Laakiin!	Laakiín! 	
23185	Mm__25__60.wav	Maxay ku jawaabi doontaa?	Maxáy kú jawaábi doontaa?	
23186	Mm__25__61.wav	Haa, waana aan jeclahay!	- Haáa, waana aan jéclahay! 	
23187	Mm__25__62.wav	... ayay ku jawaabaysaa.	ayay ku jawaabaysaa.	
23188	Mm__25__63.wav	Emma waxa ay ku jawaabaysaa haa.	Émma waxa ay kú jawaábaysaa háa.	
23189	Mm__25__64.wav	Haa.	Haáa!	
23190	Mm__25__65.wav	Emma ayaan shaneemo la aadayaa. Jimcaha.	Emmá ayaan shaneemó lá aadayaa! Jimcáha!	
23191	Mm__25__66.wav	Alla fiicanaa!	Állá fíícánaa%!	
23192	Mm__25__67.wav	Nacasnimo xun!	Nacasnimó xun!	
